Authors,Title,Year,Source title,Page start,Page end,Cited by
"Groc, L., Choquet, D., Chaouloff, F.",The stress hormone corticosterone conditions AMPAR surface trafficking and synaptic potentiation,2008,Nature Neuroscience,868,870,137
"Clapper, J.R., Moreno-Sanz, G., Russo, R., Guijarro, A., Vacondio, F., Duranti, A., Tontini, A., Sanchini, S., Sciolino, N.R., Spradley, J.M., Hohmann, A.G., Calignano, A., Mor, M., Tarzia, G., Piomelli, D.",Anandamide suppresses pain initiation through a peripheral endocannabinoid mechanism,2010,Nature Neuroscience,1265,1270,137
"Rosenzweig, E.S., Courtine, G., Jindrich, D.L., Brock, J.H., Ferguson, A.R., Strand, S.C., Nout, Y.S., Roy, R.R., Miller, D.M., Beattie, M.S., Havton, L.A., Bresnahan, J.C., Edgerton, V.R., Tuszynski, M.H.",Extensive spontaneous plasticity of corticospinal projections after primate spinal cord injury,2010,Nature Neuroscience,1505,1512,137
"Lin, J.Y., Knutsen, P.M., Muller, A., Kleinfeld, D., Tsien, R.Y.",ReaChR: A red-shifted variant of channelrhodopsin enables deep transcranial optogenetic excitation,2013,Nature Neuroscience,1499,1508,137
"Yi, D.-J., Woodman, G.F., Widders, D., Marois, P., Chun, M.M.",Neural fate of ignored stimuli: Dissociable effects of perceptual and working memory load,2004,Nature Neuroscience,992,996,138
"Adolphs, R., Tranel, D., Buchanan, T.W.",Amygdala damage impairs emotional memory for gist but not details of complex stimuli,2005,Nature Neuroscience,512,518,138
"Chhatwal, J.P., Stanek-Rattiner, L., Davis, M., Ressler, K.J.",Amygdala BDNF signaling is required for consolidation but not encoding of extinction,2006,Nature Neuroscience,870,872,138
"Hofer, S.B., Mrsic-Flogel, T.D., Bonhoeffer, T., Hübener, M.",Prior experience enhances plasticity in adult visual cortex,2006,Nature Neuroscience,127,132,138
"Williams, Z.M., Eskandar, E.N.",Selective enhancement of associative learning by microstimulation of the anterior caudate,2006,Nature Neuroscience,562,568,138
"Correia, S.S., Bassani, S., Brown, T.C., Lisé, M.-F., Backos, D.S., El-Husseini, A., Passafaro, M., Esteban, J.A.",Motor protein-dependent transport of AMPA receptors into spines during long-term potentiation,2008,Nature Neuroscience,457,466,138
"Nissant, A., Bardy, C., Katagiri, H., Murray, K., Lledo, P.-M.",Adult neurogenesis promotes synaptic plasticity in the olfactory bulb,2009,Nature Neuroscience,728,730,138
"Liss, B., Haeckel, O., Wildmann, J., Miki, T., Seino, S., Roeper, J.",K-ATP channels promote the differential degeneration of dopaminergic midbrain neurons,2005,Nature Neuroscience,1742,1751,139
"Pegna, A.J., Khateb, A., Lazeyras, F., Seghier, M.L.",Discriminating emotional faces without primary visual cortices involves the right amygdala,2005,Nature Neuroscience,24,25,139
"Rouach, N., Byrd, K., Petralia, R.S., Elias, G.M., Adesnik, H., Tomita, S., Karimzadegan, S., Kealey, C., Bredt, D.S., Nicoll, R.A.","TARP γ-8 controls hippocampal AMPA receptor number, distribution and synaptic plasticity",2005,Nature Neuroscience,1525,1533,139
"Atallah, H.E., Lopez-Paniagua, D., Rudy, J.W., O'Reilly, R.C.",Separate neural substrates for skill learning and performance in the ventral and dorsal striatum,2007,Nature Neuroscience,126,131,139
"Rothschild, G., Nelken, I., Mizrahi, A.",Functional organization and population dynamics in the mouse primary auditory cortex,2010,Nature Neuroscience,353,360,139
"Wei, W., Nguyen, L.N., Kessels, H.W., Hagiwara, H., Sisodia, S., Malinow, R.",Amyloid beta from axons and dendrites reduces local spine number and plasticity,2010,Nature Neuroscience,190,196,139
"Bayés, Á., Van De Lagemaat, L.N., Collins, M.O., Croning, M.D.R., Whittle, I.R., Choudhary, J.S., Grant, S.G.N.","Characterization of the proteome, diseases and evolution of the human postsynaptic density",2011,Nature Neuroscience,19,21,139
"Xi, Z.-X., Peng, X.-Q., Li, X., Song, R., Zhang, H.-Y., Liu, Q.-R., Yang, H.-J., Bi, G.-H., Li, J., Gardner, E.L.",Brain cannabinoid CB2 receptors modulate cocaine's actions in mice,2011,Nature Neuroscience,1160,1168,139
"Ren, X.-R., Ming, G.-L., Xie, Y., Hong, Y., Sun, D.-M., Zhao, Z.-Q., Feng, Z., Wang, Q., Shim, S., Chen, Z.-F., Song, H.-J., Mei, L., Xiong, W.-C.",Focal adhesion kinase in netrin-1 signaling,2004,Nature Neuroscience,1204,1212,140
"Faber, E.S.L., Delaney, A.J., Sah, P.",SK channels regulate excitatory synaptic transmission and plasticity in the lateral amygdala,2005,Nature Neuroscience,635,641,140
"Keck, T., Mrsic-Flogel, T.D., Vaz Afonso, M., Eysel, U.T., Bonhoeffer, T., Hübener, M.",Massive restructuring of neuronal circuits during functional reorganization of adult visual cortex,2008,Nature Neuroscience,1162,1167,140
"Lee, D.A., Bedont, J.L., Pak, T., Wang, H., Song, J., Miranda-Angulo, A., Takiar, V., Charubhumi, V., Balordi, F., Takebayashi, H., Aja, S., Ford, E., Fishell, G., Blackshaw, S.",Tanycytes of the hypothalamic median eminence form a diet-responsive neurogenic niche,2012,Nature Neuroscience,700,702,140
"Bhandawat, V., Olsen, S.R., Gouwens, N.W., Schlief, M.L., Wilson, R.I.",Sensory processing in the Drosophila antennal lobe increases reliability and separability of ensemble odor representations,2007,Nature Neuroscience,1474,1482,141
"Choi, D.-S., Cascini, M.-G., Mailliard, W., Young, H., Paredes, P., McMahon, T., Diamond, I., Bonci, A., Messing, R.O.",The type 1 equilibrative nucleoside transporter regulates ethanol intoxication and preference,2004,Nature Neuroscience,855,861,142
"Da Silva, J.S., Hasegawa, T., Miyagi, T., Dotti, C.G., Abad-Rodriguez, J.",Asymmetric membrane ganglioside sialidase activity specifies axonal fate,2005,Nature Neuroscience,606,615,142
"Dunah, A.W., Hueske, E., Wyszynski, M., Hoogenraad, C.C., Jaworski, J., Pak, D.T., Simonetta, A., Liu, G., Sheng, M.",LAR receptor protein tyrosine phosphatases in the development and maintenance of excitatory synapses,2005,Nature Neuroscience,458,467,142
"Jarsky, T., Roxin, A., Kath, W.L., Spruston, N.",Conditional dendritic spike propagation following distal synaptic activation of hippocampal CA1 pyramidal neurons,2005,Nature Neuroscience,1667,1676,142
"Woolley, S.M.N., Fremouw, T.E., Hsu, A., Theunissen, F.E.",Tuning for spectro-temporal modulations as a mechanism for auditory discrimination of natural sounds,2005,Nature Neuroscience,1371,1379,142
"Borrell, V., Marín, O.",Meninges control tangential migration of hem-derived Cajal-Retzius cells via CXCL12/CXCR4 signaling,2006,Nature Neuroscience,1284,1293,142
"Bourikas, D., Pekarik, V., Baeriswyl, T., Grunditz, Å., Sadhu, R., Nardó, M., Stoeckli, E.T.",Sonic hedgehod guides commissural axons along the longitudinal axis of the spinal cord,2005,Nature Neuroscience,297,304,143
"Hirai, H., Pang, Z., Bao, D., Miyazaki, T., Li, L., Miura, E., Parris, J., Rong, Y., Watanabe, M., Yuzaki, M., Morgan, J.I.",Cbln1 is essential for synaptic integrity and plasticity in the cerebellum,2005,Nature Neuroscience,1534,1541,143
"Lee, S.-H., Blake, R., Heeger, D.J.",Traveling waves of activity in primary visual cortex during binocular rivalry,2005,Nature Neuroscience,22,23,144
"Mamou, C.B., Gamache, K., Nader, K.",NMDA receptors are critical for unleashing consolidated auditory fear memories,2006,Nature Neuroscience,1237,1239,144
"Jia, Y., Zhou, J., Tai, Y., Wang, Y.",TRPC channels promote cerebellar granule neuron survival,2007,Nature Neuroscience,559,567,144
"Lomber, S.G., Malhotra, S.",Double dissociation of 'what' and 'where' processing in auditory cortex,2008,Nature Neuroscience,609,616,144
"Jeon, D., Kim, S., Chetana, M., Jo, D., Ruley, H.E., Lin, S.-Y., Rabah, D., Kinet, J.-P., Shin, H.-S.",Observational fear learning involves affective pain system and Ca v 1.2 Ca 2+ channels in ACC,2010,Nature Neuroscience,482,488,144
"Maimon, G., Straw, A.D., Dickinson, M.H.",Active flight increases the gain of visual motion processing in Drosophila,2010,Nature Neuroscience,393,399,144
"Heerssen, H.M., Pazyra, M.F., Segal, R.A.",Dynein motors transport activated Trks to promote survival of target-dependent neurons,2004,Nature Neuroscience,596,604,145
"Hansen, T., Olkkonen, M., Walter, S., Gegenfurtner, K.R.",Memory modulates color appearance,2006,Nature Neuroscience,1367,1368,145
"Yashiro, K., Riday, T.T., Condon, K.H., Roberts, A.C., Bernardo, D.R., Prakash, R., Weinberg, R.J., Ehlers, M.D., Philpot, B.D.",Ube3a is required for experience-dependent maturation of the neocortex,2009,Nature Neuroscience,777,783,145
"Dieterich, D.C., Hodas, J.J.L., Gouzer, G., Shadrin, I.Y., Ngo, J.T., Triller, A., Tirrell, D.A., Schuman, E.M.",In situ visualization and dynamics of newly synthesized proteins in rat hippocampal neurons,2010,Nature Neuroscience,897,905,145
"Bakker, J., De Mees, C., Douhard, Q., Balthazart, J., Gabant, P., Szpirer, J., Szpirer, C.",Alpha-fetoprotein protects the developing female mouse brain from masculinization and defeminization by estrogens,2006,Nature Neuroscience,220,226,146
"Glykys, J., Peng, Z., Chandra, D., Homanics, G.E., Houser, C.R., Mody, I.",A new naturally occurring GABAA receptor subunit partnership with high sensitivity to ethanol,2007,Nature Neuroscience,40,48,146
"Kuhl, B.A., Dudukovic, N.M., Kahn, I., Wagner, A.D.",Decreased demands on cognitive control reveal the neural processing benefits of forgetting,2007,Nature Neuroscience,908,914,146
"Duemani Reddy, G., Kelleher, K., Fink, R., Saggau, P.",Three-dimensional random access multiphoton microscopy for functional imaging of neuronal activity,2008,Nature Neuroscience,713,720,146
"Ziemann, A.E., Schnizler, M.K., Albert, G.W., Severson, M.A., Howard III, M.A., Welsh, M.J., Wemmie, J.A.",Seizure termination by acidosis depends on ASIC1a,2008,Nature Neuroscience,816,822,146
"Li, W., Lee, J., Vikis, H.G., Lee, S.-H., Liu, G., Aurandt, J., Shen, T.-L., Fearon, E.R., Guan, J.-L., Han, M., Rao, Y., Hong, K., Guan, K.-L.",Activation of FAK and Src are receptor-proximal events required for netrin signaling,2004,Nature Neuroscience,1213,1221,147
"Saghatelyan, A., De Chevigny, A., Schachner, M., Lledo, P.-M.",Tenascin-R mediates activity-dependent recruitment of neuroblasts in the adult mouse forebrain,2004,Nature Neuroscience,347,356,147
"Behrens, C.J., Van Den Boom, L.P., De Hoz, L., Friedman, A., Heinemann, U.",Induction of sharp wave-ripple complexes in vitro and reorganization of hippocampal networks,2005,Nature Neuroscience,1560,1567,147
"Lazarus, M., Yoshida, K., Coppari, R., Bass, C.E., Mochizuki, T., Lowell, B.B., Saper, C.B.",EP3 prostaglandin receptors in the median preoptic nucleus are critical for fever responses,2007,Nature Neuroscience,1131,1133,147
"Susskind, J.M., Lee, D.H., Cusi, A., Feiman, R., Grabski, W., Anderson, A.K.",Expressing fear enhances sensory acquisition,2008,Nature Neuroscience,843,850,147
"Puighermanal, E., Marsicano, G., Busquets-Garcia, A., Lutz, B., Maldonado, R., Ozaita, A.",Cannabinoid modulation of hippocampal long-term memory is mediated by mTOR signaling,2009,Nature Neuroscience,1152,1158,147
"Hickman, S.E., Kingery, N.D., Ohsumi, T.K., Borowsky, M.L., Wang, L.-C., Means, T.K., El Khoury, J.",The microglial sensome revealed by direct RNA sequencing,2013,Nature Neuroscience,1896,1905,147
"Wang, H., Ferguson, G.D., Pineda, V.V., Cundiff, P.E., Storm, D.R.",Overexpression of type-1 adenylyl cyclase in mouse forebrain enhances recognition memory and LTP,2004,Nature Neuroscience,635,642,148
"Tagawa, Y., Kanold, P.O., Majdan, M., Shatz, C.J.",Multiple periods of functional ocular dominance plasticity in mouse visual cortex,2005,Nature Neuroscience,380,388,148
"Koizumi, H., Higginbotham, H., Poon, T., Tanaka, T., Brinkman, B.C., Gleeson, J.G.",Doublecortin maintains bipolar shape and nuclear translocation during migration in the adult forebrain,2006,Nature Neuroscience,779,786,148
"Sereno, M.I., Huang, R.-S.",A human parietal face area contains aligned head-centered visual and tactile maps,2006,Nature Neuroscience,1337,1343,148
"Zachariou, V., Bolanos, C.A., Selley, D.E., Theobald, D., Cassidy, M.P., Kelz, M.B., Shaw-Lutchman, T., Berton, O., Sim-Selley, L.J., Dileone, R.J., Kumar, A., Nestler, E.J.",An essential role for ΔFosB in the nucleus accumbens in morphine action,2006,Nature Neuroscience,205,211,148
"Huang, J.K., Jarjour, A.A., Oumesmar, B.N., Kerninon, C., Williams, A., Krezel, W., Kagechika, H., Bauer, J., Zhao, C., Evercooren, A.B.-V., Chambon, P., Ffrench-Constant, C., Franklin, R.J.M.",Retinoid X receptor gamma signaling accelerates CNS remyelination,2011,Nature Neuroscience,45,55,148
"Rosoff, W.J., Urbach, J.S., Esrick, M.A., McAllister, R.G., Richards, L.J., Goodhill, G.J.",A new chemotaxis assay shows the extreme sensitivity of axons to molecular gradients,2004,Nature Neuroscience,678,682,149
"Neuhaus, E.M., Gisselmann, G., Zhang, W., Dooley, R., Störtkuhl, K., Hatt, H.",Odorant receptor heterodimerization in the olfactory system of Drosophila melanogaster,2005,Nature Neuroscience,15,17,149
"Ke, M.-T., Fujimoto, S., Imai, T.",SeeDB: A simple and morphology-preserving optical clearing agent for neuronal circuit reconstruction,2013,Nature Neuroscience,1154,1161,149
"Tissir, F., Bar, I., Jossin, Y., Goffinet, A.M.",Protocadherin Celsr3 is crucial in axonal tract development,2005,Nature Neuroscience,451,457,150
"Tronson, N.C., Wiseman, S.L., Olausson, P., Taylor, J.R.",Bidirectional behavioral plasticity of memory reconsolidation depends on amygdalar protein kinase A,2006,Nature Neuroscience,167,169,150
"Verhagen, J.V., Wesson, D.W., Netoff, T.I., White, J.A., Wachowiak, M.",Sniffing controls an adaptive filter of sensory input to the olfactory bulb,2007,Nature Neuroscience,631,639,150
"Eckel-Mahan, K.L., Phan, T., Han, S., Wang, H., Chan, G.C.-K., Scheiner, Z.S., Storm, D.R.",Circadian oscillation of hippocampal MAPK activity and cAMP: Implications for memory persistence,2008,Nature Neuroscience,1074,1082,150
"Nakamura, K., Morrison, S.F.",A thermosensory pathway that controls body temperature,2008,Nature Neuroscience,62,71,150
"Thomas, C., Avidan, G., Humphreys, K., Jung, K.-J., Gao, F., Behrmann, M.",Reduced structural connectivity in ventral visual cortex in congenital prosopagnosia,2009,Nature Neuroscience,29,31,150
"Friedrich, R.W., Habermann, C.J., Laurent, G.",Multiplexing using synchrony in the zebrafish olfactory bulb,2004,Nature Neuroscience,862,871,151
"Toyofuku, T., Yoshida, J., Sugimoto, T., Zhang, H., Kumanogoh, A., Hori, M., Kikutani, H.",FARP2 triggers signals for Sema3A-mediated axonal repulsion,2005,Nature Neuroscience,1712,1719,151
"Tan, W., Janczewski, W.A., Yang, P., Shao, X.M., Callaway, E.M., Feldman, J.L.",Silencing preBötzinger Complex somatostatin-expressing neurons induces persistent apnea in awake rat,2008,Nature Neuroscience,538,540,151
"Lin, D.-T., Makino, Y., Sharma, K., Hayashi, T., Neve, R., Takamiya, K., Huganir, R.L.","Regulation of AMPA receptor extrasynaptic insertion by 4.1N, phosphorylation and palmitoylation",2009,Nature Neuroscience,879,887,151
"Soucy, E.R., Albeanu, D.F., Fantana, A.L., Murthy, V.N., Meister, M.",Precision and diversity in an odor map on the olfactory bulb,2009,Nature Neuroscience,210,220,151
"Chang, E.F., Rieger, J.W., Johnson, K., Berger, M.S., Barbaro, N.M., Knight, R.T.",Categorical speech representation in human superior temporal gyrus,2010,Nature Neuroscience,1428,1432,151
"Grueter, B.A., Brasnjo, G., Malenka, R.C.",Postsynaptic TRPV1 triggers cell type-specific long-term depression in the nucleus accumbens,2010,Nature Neuroscience,1519,1526,151
"Cavanagh, J.F., Wiecki, T.V., Cohen, M.X., Figueroa, C.M., Samanta, J., Sherman, S.J., Frank, M.J.",Subthalamic nucleus stimulation reverses mediofrontal influence over decision threshold,2011,Nature Neuroscience,1462,1467,151
"Dickendesher, T.L., Baldwin, K.T., Mironova, Y.A., Koriyama, Y., Raiker, S.J., Askew, K.L., Wood, A., Geoffroy, C.G., Zheng, B., Liepmann, C.D., Katagiri, Y., Benowitz, L.I., Geller, H.M., Giger, R.J.",NgR1 and NgR3 are receptors for chondroitin sulfate proteoglycans,2012,Nature Neuroscience,703,712,151
"Adams, W.J., Graf, E.W., Ernst, M.O.",Experience can change the 'light-from-above' prior,2004,Nature Neuroscience,1057,1058,152
"Karnezis, T., Mandemakers, W., McQualter, J.L., Zheng, B., Ho, P.P., Jordan, K.A., Murray, B.M., Barres, B., Tessier-Lavigne, M., Bernard, C.C.A.",The neurite outgrowth inhibitor Nogo A is involved in autoimmune-mediated demyelination,2004,Nature Neuroscience,736,744,152
"Womelsdorf, T., Anton-Erxleben, K., Pieper, F., Treue, S.",Dynamic shifts of visual receptive fields in cortical area MT by spatial attention,2006,Nature Neuroscience,1156,1160,152
"Urgesi, C., Candidi, M., Ionta, S., Aglioti, S.M.",Representation of body identity and body actions in extrastriate body area and ventral premotor cortex,2007,Nature Neuroscience,30,31,152
"Zhou, Y., Won, J., Karlsson, M.G., Zhou, M., Rogerson, T., Balaji, J., Neve, R., Poirazi, P., Silva, A.J.",CREB regulates excitability and the allocation of memory to subsets of neurons in the amygdala,2009,Nature Neuroscience,1438,1443,152
"Wang, H.-X., Gerkin, R.C., Nauen, D.W., Bi, G.-Q.",Coactivation and timing-dependent integration of synaptic potentiation and depression,2005,Nature Neuroscience,187,193,153
"Wilent, W.B., Contreras, D.",Dynamics of excitation and inhibition underlying stimulus selectivity in rat somatosensory cortex,2005,Nature Neuroscience,1364,1370,153
"Adler, C.E., Fetter, R.D., Bargmann, C.I.",UNC-6/Netrin induces neuronal asymmetry and defines the site of axon formation,2006,Nature Neuroscience,511,518,153
"Yanai, A., Huang, K., Kang, R., Singaraja, R.R., Arstikaitis, P., Gan, L., Orban, P.C., Mullard, A., Cowan, C.M., Raymond, L.A., Drisdel, R.C., Green, W.N., Ravikumar, B., Rubinsztein, D.C., El-Husseini, A., Hayden, M.R.",Palmitoylation of huntingtin by HIP14is essential for its trafficking and function,2006,Nature Neuroscience,824,831,153
"Bond, A.M., Vangompel, M.J.W., Sametsky, E.A., Clark, M.F., Savage, J.C., Disterhoft, J.F., Kohtz, J.D.",Balanced gene regulation by an embryonic brain ncRNA is critical for adult hippocampal GABA circuitry,2009,Nature Neuroscience,1020,1027,153
"Amateau, S.K., McCarthy, M.M.",Induction of PGE2 by estradiol mediates developmental masculinization of sex behavior,2004,Nature Neuroscience,643,650,154
"Mandiyan, V.S., Coats, J.K., Shah, N.M.",Deficits in sexual and aggressive behaviors in Cnga2 mutant mice,2005,Nature Neuroscience,1660,1662,154
"Vilchez, D., Ros, S., Cifuentes, D., Pujadas, L., Vallès, J., García-Fojeda, B., Criado-García, O., Fernández-Sánchez, E., Medrão-Fernández, I., Domínguez, J., García-Rocha, M., Soriano, E., Rodríguez De Córdoba, S., Guinovart, J.J.",Mechanism suppressing glycogen synthesis in neurons and its demise in progressive myoclonus epilepsy,2007,Nature Neuroscience,1407,1413,154
"Roitman, M.F., Wheeler, R.A., Wightman, R.M., Carelli, R.M.",Real-time chemical responses in the nucleus accumbens differentiate rewarding and aversive stimuli,2008,Nature Neuroscience,1376,1377,154
"Hanks, T.D., Ditterich, J., Shadlen, M.N.",Microstimulation of macaque area LIP affects decision-making in a motion discrimination task,2006,Nature Neuroscience,682,689,155
"Nauhaus, I., Busse, L., Carandini, M., Ringach, D.L.",Stimulus contrast modulates functional connectivity in visual cortex,2009,Nature Neuroscience,70,76,155
"Noseda, R., Kainz, V., Jakubowski, M., Gooley, J.J., Saper, C.B., Digre, K., Burstein, R.",A neural mechanism for exacerbation of headache by light,2010,Nature Neuroscience,239,245,155
"Gu, Y., DeAngelis, G.C., Angelaki, D.E.",A functional link between area MSTd and heading perception based on vestibular signals,2007,Nature Neuroscience,1038,1047,156
"Royer, S., Zemelman, B.V., Losonczy, A., Kim, J., Chance, F., Magee, J.C., Buzsáki, G.","Control of timing, rate and bursts of hippocampal place cells by dendritic and somatic inhibition",2012,Nature Neuroscience,769,775,156
"Haeseleer, F., Imanishi, Y., Maeda, T., Possin, D.E., Maeda, A., Lee, A., Rieke, F., Palczewski, K.","Essential role of Ca2+-binding protein 4, a Ca<inf>v</inf>1.4 channel regulator, in photoreceptor synaptic function",2004,Nature Neuroscience,1079,1087,157
"Makara, J.K., Mor, M., Fegley, D., Szabó, S.I., Kathuria, S., Astarita, G., Duranti, A., Tontini, A., Tarzia, G., Rivara, S., Freund, T.F., Piomelli, D.",Selective inhibition of 2-AG hydrolysis enhances endocannabinoid signaling in hippocampus,2005,Nature Neuroscience,1139,1141,157
"Beurg, M., Fettiplace, R., Nam, J.-H., Ricci, A.J.",Localization of inner hair cell mechanotransducer channels using high-speed calcium imaging,2009,Nature Neuroscience,553,558,157
"Wang, X., Tsai, J.-W., Lamonica, B., Kriegstein, A.R.",A new subtype of progenitor cell in the mouse embryonic neocortex,2011,Nature Neuroscience,555,562,157
"Um, J.W., Nygaard, H.B., Heiss, J.K., Kostylev, M.A., Stagi, M., Vortmeyer, A., Wisniewski, T., Gunther, E.C., Strittmatter, S.M.",Alzheimer amyloid-Î 2 oligomer bound to postsynaptic prion protein activates Fyn to impair neurons,2012,Nature Neuroscience,1227,1235,157
"Loewenstein, Y., Mahon, S., Chadderton, P., Kitamura, K., Sompolinsky, H., Yarom, Y., Hausser, M.",Bistability of cerebellar Purkinje cells modulated by sensory stimulation,2005,Nature Neuroscience,202,211,158
"Futai, K., Kim, M.J., Hashikawa, T., Scheiffele, P., Sheng, M., Hayashi, Y.",Retrograde modulation of presynaptic release probability through signaling mediated by PSD-95-neuroligin,2007,Nature Neuroscience,186,195,158
"Kording, K.P., Tenenbaum, J.B., Shadmehr, R.",The dynamics of memory as a consequence of optimal adaptation to a changing body,2007,Nature Neuroscience,779,786,158
"Káradóttir, R., Hamilton, N.B., Bakiri, Y., Attwell, D.",Spiking and nonspiking classes of oligodendrocyte precursor glia in CNS white matter,2008,Nature Neuroscience,450,456,158
"Gao, Z., Ure, K., Ables, J.L., Lagace, D.C., Nave, K.-A., Goebbels, S., Eisch, A.J., Hsieh, J.",Neurod1 is essential for the survival and maturation of adult-born neurons,2009,Nature Neuroscience,1090,1092,158
"Steinberg, E.E., Keiflin, R., Boivin, J.R., Witten, I.B., Deisseroth, K., Janak, P.H.","A causal link between prediction errors, dopamine neurons and learning",2013,Nature Neuroscience,966,973,158
"Staal, R.G.W., Mosharov, E.V., Sulzer, D.",Dopamine neurons release transmitter via a flickering fusion pore,2004,Nature Neuroscience,341,346,159
"Kim, M.-S., Pak, Y.K., Jang, P.-G., Namkoong, C., Choi, Y.-S., Won, J.-C., Kim, K.-S., Kim, S.-W., Kim, H.-S., Park, J.-Y., Kim, Y.-B., Lee, K.-U.",Role of hypothalamic Foxo1 in the regulation of food intake and energy homeostasis,2006,Nature Neuroscience,901,906,159
"Williams, S.R., Mitchell, S.J.",Direct measurement of somatic voltage clamp errors in central neurons,2008,Nature Neuroscience,790,798,159
"Abe, K., Chisaka, O., Van Roy, F., Takeichi, M.",Stability of dendritic spines and synaptic contacts is controlled by αN-catenin,2004,Nature Neuroscience,357,363,160
"Bao, S., Chang, E.F., Woods, J., Merzenich, M.M.",Temporal plasticity in the primary auditory cortex induced by operant perceptual learning,2004,Nature Neuroscience,974,981,160
"Liu, G.",Local structural balance and functional interaction of excitatory and inhibitory synapses in hippocampal dendrites,2004,Nature Neuroscience,373,379,160
"Paterlini, M., Zakharenko, S.S., Lai, W.-S., Qin, J., Zhang, H., Mukai, J., Westphal, K.G.C., Olivier, B., Sulzer, D., Pavlidis, P., Siegelbaum, S.A., Karayiorgou, M., Gogos, J.A.",Transcriptional and behavioral interaction between 22q11.2 orthologs modulates schizophrenia-related phenotypes in mice,2005,Nature Neuroscience,1586,1594,160
"Kirby, B.B., Takada, N., Latimer, A.J., Shin, J., Carney, T.J., Kelsh, R.N., Appel, B.",In vivo time-lapse imaging shows dynamic oligodendrocyte progenitor behavior during zebrafish development,2006,Nature Neuroscience,1506,1511,160
"Bremer, J., Baumann, F., Tiberi, C., Wessig, C., Fischer, H., Schwarz, P., Steele, A.D., Toyka, K.V., Nave, K.-A., Weis, J., Aguzzi, A.",Axonal prion protein is required for peripheral myelin maintenance,2010,Nature Neuroscience,310,318,160
"Beuming, T., Kniazeff, J., Bergmann, M.L., Shi, L., Gracia, L., Raniszewska, K., Newman, A.H., Javitch, J.A., Weinstein, H., Gether, U., Loland, C.J.",The binding sites for cocaine and dopamine in the dopamine transporter overlap,2008,Nature Neuroscience,780,789,161
"Chung, M.-K., Güler, A.D., Caterina, M.J.",TRPV1 shows dynamic ionic selectivity during agonist stimulation,2008,Nature Neuroscience,555,564,161
"Di Castro, M.A., Chuquet, J., Liaudet, N., Bhaukaurally, K., Santello, M., Bouvier, D., Tiret, P., Volterra, A.",Local Ca 2+ detection and modulation of synaptic release by astrocytes,2011,Nature Neuroscience,1276,1284,161
"Aguirre, A., Dupree, J.L., Mangin, J.M., Gallo, V.",A functional role for EGFR signaling in myelination and remyelination,2007,Nature Neuroscience,990,1002,162
"Duguid, I.C., Smart, T.G.",Retrograde activation of presynaptic NMDA receptors enhances GABA release at cerebellar interneuron-Purkinje cell synapses,2004,Nature Neuroscience,525,533,163
"Kohn, A., Movshon, J.A.",Adaptation changes the direction tuning of macaque MT neurons,2004,Nature Neuroscience,764,772,163
"McLaughlin, J., Osterhout, L., Kim, A.",Neural correlates of second-language word learning: Minimal instruction produces rapid change,2004,Nature Neuroscience,703,704,163
"Viard, P., Butcher, A.J., Halet, G., Davies, A., Nürnberg, B., Heblich, F., Dolphin, A.C.",PI3K promotes voltage-dependent calcium channel trafficking to the plasma membrane,2004,Nature Neuroscience,939,946,163
"Wunderlich, K., Schneider, K.A., Kastner, S.",Neural correlates of binocular rivalry in the human lateral geniculate nucleus,2005,Nature Neuroscience,1595,1602,163
"Dong, Y., Green, T., Saal, D., Marie, H., Neve, R., Nestler, E.J., Malenka, R.C.",CREB modulates excitability of nucleus accumbens neurons,2006,Nature Neuroscience,475,477,163
"Truccolo, W., Donoghue, J.A., Hochberg, L.R., Eskandar, E.N., Madsen, J.R., Anderson, W.S., Brown, E.N., Halgren, E., Cash, S.S.",Single-neuron dynamics in human focal epilepsy,2011,Nature Neuroscience,635,643,163
"Amedi, A., Stern, W.M., Camprodon, J.A., Bermpohl, F., Merabet, L., Rotman, S., Hemond, C., Meijer, P., Pascual-Leone, A.",Shape conveyed by visual-to-auditory sensory substitution activates the lateral occipital complex,2007,Nature Neuroscience,687,689,164
"Jansen, P., Giehl, K., Nyengaard, J.R., Teng, K., Lioubinski, O., Sjoegaard, S.S., Breiderhoff, T., Gotthardt, M., Lin, F., Eilers, A., Petersen, C.M., Lewin, G.R., Hempstead, B.L., Willnow, T.E., Nykjaer, A.","Roles for the pro-neurotrophin receptor sortilin in neuronal development, aging and brain injury",2007,Nature Neuroscience,1449,1457,164
"Tain, L.S., Mortiboys, H., Tao, R.N., Ziviani, E., Bandmann, O., Whitworth, A.J.",Rapamycin activation of 4E-BP prevents parkinsonian dopaminergic neuron loss,2009,Nature Neuroscience,1129,1135,164
"He, W., Lam, T.K.T., Obici, S., Rossetti, L.",Molecular disruption of hypothalamic nutrient sensing induces obesity,2006,Nature Neuroscience,227,233,165
"Williams, D.W., Kondo, S., Krzyzanowska, A., Hiromi, Y., Truman, J.W.",Local caspase activity directs engulfment of dendrites during pruning,2006,Nature Neuroscience,1234,1236,165
"Hawasli, A.H., Benavides, D.R., Nguyen, C., Kansy, J.W., Hayashi, K., Chambon, P., Greengard, P., Powell, C.M., Cooper, D.C., Bibb, J.A.",Cyclin-dependent kinase 5 governs learning and synaptic plasticity via control of NMDAR degradation,2007,Nature Neuroscience,880,886,165
